Ticker Symbol,Entity Name,Unique ID,As Of Date,Screen Name,Is Verified,Is Protected,Date Joined,Tweets Count,Following,Followers,Likes,Listed Count,Twitter Id,Date Added,Date Updated,Ticker Sector,Ticker Industry
nyse:mcd,111679943,356322,2015-09-14 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,48169,13107,126969,4206,942,111679943,20150914,2015-09-14 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,356892,2015-09-14 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13066,3760,1198902,4579,2257,167421802,20150914,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,353758,2015-09-13 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8392,7565,69771,2727,1215,18956020,20150913,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,353998,2015-09-13 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,26153,4566,241513,411,1353,40349928,20150913,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,354109,2015-09-13 00:00:00,Wendys,True,False,2009-07-23 00:00:00,58432,1396,778221,13475,2696,59553554,20150913,2017-02-14 07:35:46,Consumer Services,Travel & Leisure
nyse:mcd,111679943,354536,2015-09-13 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,48147,13106,126923,4207,942,111679943,20150913,2015-09-13 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,355106,2015-09-13 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13064,3761,1198644,4580,2256,167421802,20150913,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,351973,2015-09-12 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8388,7565,69680,2728,1215,18956020,20150912,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,352213,2015-09-12 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,26139,4552,241399,411,1353,40349928,20150912,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,352324,2015-09-12 00:00:00,Wendys,True,False,2009-07-23 00:00:00,58402,1396,778004,13478,2695,59553554,20150912,2017-02-14 07:35:46,Consumer Services,Travel & Leisure
nyse:mcd,111679943,352751,2015-09-12 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,48169,13109,126873,4209,943,111679943,20150912,2015-09-12 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,353320,2015-09-12 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13062,3763,1198393,4580,2255,167421802,20150912,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,350202,2015-09-11 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8357,7541,69538,2726,1215,18956020,20150911,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,350438,2015-09-11 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,26085,4551,241202,407,1353,40349928,20150911,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,350549,2015-09-11 00:00:00,Wendys,True,False,2009-07-23 00:00:00,58371,1397,777695,13477,2693,59553554,20150911,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,350970,2015-09-11 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,48096,13105,126731,4208,941,111679943,20150911,2015-09-11 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,351535,2015-09-11 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13059,3762,1197828,4581,2251,167421802,20150911,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,348437,2015-09-10 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8343,7536,69471,2721,1215,18956020,20150910,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,348672,2015-09-10 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,26055,4548,241070,404,1355,40349928,20150910,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,348783,2015-09-10 00:00:00,Wendys,True,False,2009-07-23 00:00:00,58338,1397,777524,13478,2697,59553554,20150910,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,349203,2015-09-10 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,48047,13105,126562,4205,942,111679943,20150910,2015-09-10 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,349764,2015-09-10 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13057,3763,1197387,4582,2254,167421802,20150910,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,346672,2015-09-09 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8305,7507,69359,2713,1216,18956020,20150909,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,346907,2015-09-09 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,26039,4548,240955,404,1355,40349928,20150909,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,347018,2015-09-09 00:00:00,Wendys,True,False,2009-07-23 00:00:00,58309,1396,777256,13476,2693,59553554,20150909,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,347438,2015-09-09 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,47875,13103,126425,4204,941,111679943,20150909,2015-09-09 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,347999,2015-09-09 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13055,3763,1196847,4582,2257,167421802,20150909,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,344935,2015-09-08 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8262,7473,69243,2694,1213,18956020,20150908,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,345170,2015-09-08 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,26019,4544,240828,401,1353,40349928,20150908,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,345281,2015-09-08 00:00:00,Wendys,True,False,2009-07-23 00:00:00,58243,1395,777025,13475,2688,59553554,20150908,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,345687,2015-09-08 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,47742,13104,126333,4204,941,111679943,20150908,2015-09-08 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,346234,2015-09-08 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13046,3764,1196448,4581,2253,167421802,20150908,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,343198,2015-09-07 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8261,7473,69124,2694,1214,18956020,20150907,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,343433,2015-09-07 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,26005,4542,240708,401,1351,40349928,20150907,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,343544,2015-09-07 00:00:00,Wendys,True,False,2009-07-23 00:00:00,58216,1395,776830,13476,2687,59553554,20150907,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,343950,2015-09-07 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,47681,13104,126283,4203,942,111679943,20150907,2015-09-07 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,344497,2015-09-07 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13043,3765,1195959,4581,2252,167421802,20150907,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,341461,2015-09-06 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8263,7475,69044,2696,1214,18956020,20150906,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,341696,2015-09-06 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25988,4541,240611,401,1351,40349928,20150906,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,341807,2015-09-06 00:00:00,Wendys,True,False,2009-07-23 00:00:00,58193,1395,776616,13476,2682,59553554,20150906,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,342213,2015-09-06 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,47681,13106,126201,4203,942,111679943,20150906,2015-09-06 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,342760,2015-09-06 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13042,3763,1195646,4582,2248,167421802,20150906,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,339724,2015-09-05 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8263,7476,68929,2697,1214,18956020,20150905,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,339959,2015-09-05 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25988,4542,240499,401,1350,40349928,20150905,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,340070,2015-09-05 00:00:00,Wendys,True,False,2009-07-23 00:00:00,58155,1395,776316,13476,2682,59553554,20150905,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,340476,2015-09-05 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,47681,13103,126148,4204,942,111679943,20150905,2015-09-05 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,341023,2015-09-05 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13040,3763,1195146,4582,2246,167421802,20150905,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,337987,2015-09-04 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8245,7469,68790,2697,1214,18956020,20150904,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,338222,2015-09-04 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25955,4538,240347,401,1349,40349928,20150904,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,338333,2015-09-04 00:00:00,Wendys,True,False,2009-07-23 00:00:00,58123,1390,776048,13477,2683,59553554,20150904,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,338739,2015-09-04 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,47512,13103,126036,4193,941,111679943,20150904,2015-09-04 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,339286,2015-09-04 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13036,3763,1194355,4583,2246,167421802,20150904,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,336249,2015-09-03 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8225,7452,68678,2692,1213,18956020,20150903,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,336484,2015-09-03 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25923,4539,240199,400,1348,40349928,20150903,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,336595,2015-09-03 00:00:00,Wendys,True,False,2009-07-23 00:00:00,58075,1390,775671,13472,2684,59553554,20150903,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,337001,2015-09-03 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,47381,13106,125956,4189,941,111679943,20150903,2015-09-03 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,337548,2015-09-03 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13035,3762,1193644,4582,2245,167421802,20150903,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,334525,2015-09-02 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8208,7444,68530,2683,1214,18956020,20150902,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,334760,2015-09-02 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25908,4537,240084,400,1347,40349928,20150902,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,334871,2015-09-02 00:00:00,Wendys,True,False,2009-07-23 00:00:00,58026,1390,775328,13472,2683,59553554,20150902,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,335277,2015-09-02 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,47297,13107,125825,4182,942,111679943,20150902,2015-09-02 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,335822,2015-09-02 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13034,3763,1192841,4584,2242,167421802,20150902,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,332820,2015-09-01 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8191,7435,68390,2678,1211,18956020,20150901,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,333055,2015-09-01 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25896,4535,239911,400,1348,40349928,20150901,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,333166,2015-09-01 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57988,1390,774953,13471,2678,59553554,20150901,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,333566,2015-09-01 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,47150,13108,125706,4178,939,111679943,20150901,2015-09-01 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,334108,2015-09-01 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13033,3756,1192098,4585,2241,167421802,20150901,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,331117,2015-08-31 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8134,7394,68277,2665,1210,18956020,20150831,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,331352,2015-08-31 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25876,4533,239809,400,1347,40349928,20150831,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,331463,2015-08-31 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57952,1391,774721,13472,2675,59553554,20150831,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,331862,2015-08-31 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,47013,13107,125634,4175,938,111679943,20150831,2015-08-31 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,332401,2015-08-31 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13033,3758,1191506,4583,2234,167421802,20150831,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,329422,2015-08-30 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8134,7394,68205,2665,1210,18956020,20150830,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,329657,2015-08-30 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25866,4533,239736,401,1348,40349928,20150830,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,329768,2015-08-30 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57928,1391,774679,13473,2676,59553554,20150830,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,330167,2015-08-30 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,47013,13107,125590,4176,937,111679943,20150830,2015-08-30 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,330706,2015-08-30 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13033,3756,1191096,4585,2236,167421802,20150830,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,327727,2015-08-29 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8134,7394,68036,2667,1210,18956020,20150829,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,327962,2015-08-29 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25857,4533,239672,401,1348,40349928,20150829,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,328073,2015-08-29 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57882,1391,774574,13472,2676,59553554,20150829,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,328472,2015-08-29 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,47012,13110,125512,4176,940,111679943,20150829,2015-08-29 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,329011,2015-08-29 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13032,3757,1190276,4585,2235,167421802,20150829,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,326032,2015-08-28 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8110,7378,67937,2662,1208,18956020,20150828,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,326267,2015-08-28 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25837,4532,239610,401,1348,40349928,20150828,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,326378,2015-08-28 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57855,1391,774396,13473,2674,59553554,20150828,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,326777,2015-08-28 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,46940,13110,125410,4170,939,111679943,20150828,2015-08-28 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,327316,2015-08-28 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13031,3759,1189518,4586,2231,167421802,20150828,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,324337,2015-08-27 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8090,7372,67829,2654,1209,18956020,20150827,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,324572,2015-08-27 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25788,4533,239274,401,1348,40349928,20150827,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,324683,2015-08-27 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57809,1391,774180,13473,2674,59553554,20150827,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,325082,2015-08-27 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,46874,13109,125199,4168,937,111679943,20150827,2015-08-27 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,325621,2015-08-27 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13030,3757,1188286,4577,2226,167421802,20150827,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,322642,2015-08-26 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8076,7370,67802,2647,1209,18956020,20150826,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,322877,2015-08-26 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25765,4534,239129,400,1347,40349928,20150826,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,322988,2015-08-26 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57756,1390,773874,13463,2673,59553554,20150826,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,323387,2015-08-26 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,46792,13113,124653,4167,938,111679943,20150826,2015-08-26 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,323926,2015-08-26 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13028,3752,1184605,4572,2220,167421802,20150826,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,320947,2015-08-25 00:00:00,JackBox,True,False,2009-01-13 00:00:00,8064,7367,67779,2643,1208,18956020,20150825,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,321182,2015-08-25 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25746,4534,239064,400,1346,40349928,20150825,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,321293,2015-08-25 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57708,1390,773753,13451,2670,59553554,20150825,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,321692,2015-08-25 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,46601,13117,124511,4144,936,111679943,20150825,2015-08-25 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,322231,2015-08-25 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13026,3752,1184149,4571,2217,167421802,20150825,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,319253,2015-08-24 00:00:00,JackBox,True,False,2009-01-13 00:00:00,7999,7329,67739,2622,1207,18956020,20150824,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,319488,2015-08-24 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25732,4533,239011,400,1345,40349928,20150824,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,319599,2015-08-24 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57659,1385,773687,13450,2671,59553554,20150824,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,319998,2015-08-24 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,46412,13120,124380,4141,938,111679943,20150824,2015-08-24 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,320536,2015-08-24 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13022,3753,1183868,4572,2216,167421802,20150824,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,317559,2015-08-23 00:00:00,JackBox,True,False,2009-01-13 00:00:00,7999,7330,67700,2624,1207,18956020,20150823,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,317794,2015-08-23 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25728,4533,238891,400,1346,40349928,20150823,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,317905,2015-08-23 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57627,1386,773515,13450,2670,59553554,20150823,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,318304,2015-08-23 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,46371,13128,124323,4139,938,111679943,20150823,2015-08-23 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,318842,2015-08-23 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13019,3753,1183474,4573,2214,167421802,20150823,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,315865,2015-08-22 00:00:00,JackBox,True,False,2009-01-13 00:00:00,7999,7330,67655,2624,1206,18956020,20150822,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,316100,2015-08-22 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25713,4534,238802,400,1345,40349928,20150822,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,316211,2015-08-22 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57579,1387,773275,13450,2670,59553554,20150822,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,316610,2015-08-22 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,46370,13142,124288,4139,938,111679943,20150822,2015-08-22 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,317148,2015-08-22 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13014,3756,1183233,4573,2212,167421802,20150822,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,314171,2015-08-21 00:00:00,JackBox,True,False,2009-01-13 00:00:00,7975,7328,67656,2615,1206,18956020,20150821,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,314406,2015-08-21 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25696,4540,238727,398,1346,40349928,20150821,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,314517,2015-08-21 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57530,1387,772891,13443,2670,59553554,20150821,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,314916,2015-08-21 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,46264,13150,124266,4127,938,111679943,20150821,2015-08-21 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,315454,2015-08-21 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13011,3756,1182963,4574,2211,167421802,20150821,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,312477,2015-08-20 00:00:00,JackBox,True,False,2009-01-13 00:00:00,7957,7320,67614,2605,1207,18956020,20150820,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,312712,2015-08-20 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25664,4538,238628,398,1346,40349928,20150820,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,312823,2015-08-20 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57483,1387,772057,13431,2674,59553554,20150820,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,313222,2015-08-20 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,46097,13151,124203,4123,939,111679943,20150820,2015-08-20 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,313760,2015-08-20 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13010,3757,1182441,4574,2214,167421802,20150820,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,310783,2015-08-19 00:00:00,JackBox,True,False,2009-01-13 00:00:00,7932,7309,67576,2599,1207,18956020,20150819,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,311018,2015-08-19 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25411,4529,238107,394,1346,40349928,20150819,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
nasdaq:wen,59553554,311129,2015-08-19 00:00:00,Wendys,True,False,2009-07-23 00:00:00,57400,1387,771717,13413,2670,59553554,20150819,2017-02-14 07:35:45,Consumer Services,Travel & Leisure
nyse:mcd,111679943,311528,2015-08-19 00:00:00,McDonaldsCorp,True,False,2010-02-05 00:00:00,45792,13153,124100,4101,938,111679943,20150819,2015-08-19 00:00:00,Consumer Services,Travel & Leisure
vtx:bkw,167421802,312066,2015-08-19 00:00:00,BurgerKing,True,False,2010-07-16 00:00:00,13006,3754,1181699,4575,2211,167421802,20150819,2017-02-14 10:23:38,Utilities,Electricity
nasdaq:jack,18956020,309089,2015-08-18 00:00:00,JackBox,True,False,2009-01-13 00:00:00,7907,7289,67525,2592,1207,18956020,20150818,2017-02-14 06:50:01,Consumer Services,Travel & Leisure
nasdaq:sonc,40349928,309324,2015-08-18 00:00:00,sonicdrivein,True,False,2009-05-15 00:00:00,25185,4529,237748,395,1346,40349928,20150818,2017-02-14 07:22:28,Consumer Services,Travel & Leisure
